uf,ano,mes,metodologia,esf,eap,equipes,populacao,cobertura
TO,2016,9,AB,505.0,,,1515126.0,97.0
TO,2016,10,AB,501.0,,,1515126.0,96.63
TO,2016,11,AB,499.0,,,1515126.0,96.29
TO,2016,12,AB,498.0,,,1515126.0,96.29
TO,2017,1,AB,491.0,,,1532902.0,94.0
TO,2017,2,AB,490.0,,,1532902.0,94.98
TO,2017,3,AB,495.0,,,1532902.0,96.07
TO,2017,4,AB,500.0,,,1532902.0,96.26
TO,2017,5,AB,501.0,,,1532902.0,96.43
TO,2017,6,AB,504.0,,,1532902.0,96.69
TO,2017,7,AB,499.0,,,1532902.0,96.32
TO,2017,8,AB,499.0,,,1532902.0,95.5
TO,2017,9,AB,502.0,,,1532902.0,95.4
TO,2017,10,AB,503.0,,,1532902.0,95.28
TO,2017,11,AB,505.0,,,1532902.0,95.56
TO,2017,12,AB,507.0,,,1532902.0,95.65
TO,2018,1,AB,508.0,,,1550194.0,95.18
TO,2018,2,AB,506.0,,,1550194.0,95.73
TO,2018,3,AB,508.0,,,1550194.0,96.4
TO,2018,4,AB,512.0,,,1550194.0,96.19
TO,2018,5,AB,509.0,,,1550194.0,95.33
TO,2018,6,AB,511.0,,,1550194.0,95.77
TO,2018,7,AB,513.0,,,1550194.0,95.93
TO,2018,8,AB,516.0,,,1550194.0,96.33
TO,2018,9,AB,521.0,,,1550194.0,96.96
TO,2018,10,AB,520.0,,,1550194.0,96.93
TO,2018,11,AB,509.0,,,1550194.0,94.96
TO,2018,12,AB,504.0,,,1550194.0,94.62
TO,2019,1,AB,509.0,,,1555229.0,95.34
TO,2019,2,AB,499.0,,,1555229.0,93.93
TO,2019,3,AB,469.0,,,1555229.0,93.4
TO,2019,4,AB,483.0,,,1555229.0,93.47
TO,2019,5,AB,471.0,,,1555229.0,92.17
TO,2019,6,AB,472.0,,,1555229.0,91.92
TO,2019,7,AB,491.0,,,1555229.0,93.78
TO,2019,8,AB,499.0,,,1555229.0,94.21
TO,2019,9,AB,507.0,,,1555229.0,94.43
TO,2019,10,AB,509.0,,,1555229.0,94.65
TO,2019,11,AB,502.0,,,1555229.0,94.05
TO,2019,12,AB,512.0,,,1555229.0,94.28
TO,2020,1,AB,519.0,,,1572866.0,94.11
TO,2020,2,AB,516.0,,,1572866.0,94.15
TO,2020,3,AB,507.0,,,1572866.0,92.28
TO,2020,4,AB,514.0,,,1572866.0,93.57
TO,2020,5,AB,495.0,,,1572866.0,93.26
TO,2020,6,AB,506.0,,,1572866.0,93.48
TO,2020,7,AB,508.0,,,1572866.0,94.09
TO,2020,8,AB,475.0,,,1572866.0,92.23
TO,2020,9,AB,505.0,,,1572866.0,94.69
TO,2020,10,AB,513.0,,,1572866.0,95.13
TO,2020,11,AB,517.0,,,1572866.0,95.27
TO,2020,12,AB,511.0,,,1572866.0,94.62
TO,2021,1,APS,544.0,4.0,548.0,1590248.0,128.69
TO,2021,2,APS,553.0,4.0,557.0,1590248.0,125.11
TO,2021,3,APS,550.0,4.0,554.0,1590248.0,124.66
TO,2021,4,APS,553.0,5.0,558.0,1590248.0,124.62
TO,2021,5,APS,554.0,5.0,559.0,1590248.0,124.18
TO,2021,6,APS,555.0,5.0,560.0,1590248.0,124.4
TO,2021,7,APS,556.0,5.0,561.0,1590248.0,124.63
TO,2021,8,APS,562.0,5.0,567.0,1590248.0,125.73
TO,2021,9,APS,564.0,8.0,572.0,1590248.0,126.66
TO,2021,10,APS,569.0,8.0,577.0,1590248.0,127.32
TO,2021,11,APS,572.0,10.0,582.0,1590248.0,128.2
TO,2021,12,APS,575.0,10.0,585.0,1590248.0,129.09
TO,2022,1,APS,577.0,10.0,587.0,1607363.0,127.12
TO,2022,2,APS,579.0,10.0,589.0,1607363.0,127.56
TO,2022,3,APS,579.0,7.0,586.0,1607363.0,127.07
TO,2022,4,APS,580.0,7.0,587.0,1607363.0,127.29
TO,2022,5,APS,580.0,7.0,587.0,1607363.0,127.29
TO,2022,6,APS,579.0,7.0,586.0,1607363.0,127.07
TO,2022,7,APS,578.0,7.0,585.0,1607363.0,126.85
TO,2022,8,APS,578.0,7.0,585.0,1607363.0,126.85
TO,2022,9,APS,579.0,7.0,586.0,1607363.0,127.07
TO,2022,10,APS,581.0,7.0,588.0,1607363.0,127.45
TO,2022,11,APS,582.0,7.0,589.0,1607363.0,127.67
TO,2022,12,APS,586.0,7.0,593.0,1607363.0,128.54
TO,2023,1,APS,589.0,7.0,596.0,1511460.0,137.44
TO,2023,2,APS,588.0,7.0,595.0,1511460.0,137.21
TO,2023,3,APS,586.0,7.0,593.0,1511460.0,136.75
TO,2023,4,APS,588.0,7.0,595.0,1511460.0,137.22
TO,2023,5,APS,590.0,9.0,599.0,1511460.0,138.1
TO,2023,6,APS,593.0,7.0,600.0,1511460.0,138.56
TO,2023,7,APS,594.0,11.0,605.0,1511460.0,139.37
TO,2023,8,APS,592.0,11.0,603.0,1511460.0,138.91
TO,2023,9,APS,605.0,12.0,617.0,1511460.0,142.09
TO,2023,10,APS,605.0,12.0,617.0,1511460.0,142.11
TO,2023,11,APS,606.0,12.0,618.0,1511460.0,142.35
TO,2023,12,APS,606.0,14.0,620.0,1511460.0,142.58
TO,2024,1,APS,614.0,16.0,630.0,1511460.0,144.67
TO,2024,2,APS,614.0,16.0,630.0,1511460.0,144.68
TO,2024,3,APS,614.0,16.0,630.0,1511460.0,144.68
TO,2024,4,APS,616.0,17.0,633.0,1511460.0,145.32
TO,2024,5,APS,618.0,17.0,635.0,1511460.0,145.8
TO,2024,6,APS,618.0,17.0,635.0,1511460.0,145.82
TO,2024,7,APS,619.0,17.0,636.0,1511460.0,146.04
TO,2024,8,APS,625.0,17.0,642.0,1511460.0,147.44
TO,2024,9,APS,624.0,17.0,641.0,1511460.0,147.21
TO,2024,10,APS,621.0,16.0,637.0,1511460.0,146.4
TO,2024,11,APS,619.0,16.0,635.0,1511460.0,146.06
TO,2024,12,APS,621.0,16.0,637.0,1511460.0,146.52
TO,2025,1,APS,623.0,16.0,639.0,1577342.0,140.85
TO,2025,2,APS,625.0,17.0,642.0,1577342.0,141.47
TO,2025,3,APS,629.0,17.0,646.0,1577342.0,142.36
TO,2025,4,APS,625.0,17.0,642.0,1577342.0,141.42
TO,2025,5,APS,627.0,17.0,644.0,1577342.0,141.87
TO,2025,6,APS,627.0,17.0,644.0,1577342.0,141.87
TO,2025,7,APS,629.0,17.0,646.0,1577342.0,142.33
TO,2025,8,APS,627.0,17.0,644.0,1577342.0,141.87
TO,2025,9,APS,625.0,17.0,642.0,1577342.0,141.49
TO,2025,10,APS,628.0,17.0,645.0,1577342.0,142.15
TO,2025,11,APS,622.0,17.0,639.0,1577342.0,140.82
TO,2025,12,APS,623.0,17.0,640.0,1577342.0,141.05
TO,2026,1,APS,624.0,17.0,641.0,1586859.0,140.25
TO,2026,2,APS,625.0,17.0,642.0,1586859.0,140.44
TO,2026,3,APS,625.0,17.0,642.0,1586859.0,140.44
TO,2026,4,APS,624.0,17.0,641.0,1584143.0,140.62
TO,2026,5,APS,623.0,17.0,640.0,1584143.0,140.18
TO,2026,6,APS,624.0,17.0,641.0,1586859.0,140.16
MA,2007,7,AB,1170.0,,,6184538.0,57.51
MA,2007,8,AB,1351.0,,,6184538.0,70.58
MA,2007,9,AB,1588.0,,,6184538.0,77.22
MA,2007,10,AB,1650.0,,,6184538.0,79.16
MA,2007,11,AB,1663.0,,,6184538.0,79.48
MA,2007,12,AB,1676.0,,,6184538.0,79.62
MA,2008,1,AB,1682.0,,,6118995.0,80.79
MA,2008,2,AB,1687.0,,,6118995.0,81.17
MA,2008,3,AB,1691.0,,,6118995.0,81.28
MA,2008,4,AB,1702.0,,,6118995.0,81.48
MA,2008,5,AB,1714.0,,,6118995.0,81.55
MA,2008,6,AB,1718.0,,,6118995.0,81.66
MA,2008,7,AB,1719.0,,,6118995.0,81.6
MA,2008,8,AB,1725.0,,,6118995.0,81.81
MA,2008,9,AB,1733.0,,,6118995.0,81.83
MA,2008,10,AB,1735.0,,,6118995.0,81.95
MA,2008,11,AB,1732.0,,,6118995.0,81.7
MA,2008,12,AB,1740.0,,,6118995.0,81.91
MA,2009,1,AB,1755.0,,,6305539.0,81.67
MA,2009,2,AB,1769.0,,,6305539.0,81.94
MA,2009,3,AB,1762.0,,,6305539.0,81.73
MA,2009,4,AB,1774.0,,,6305539.0,81.87
MA,2009,5,AB,1771.0,,,6305539.0,81.89
MA,2009,6,AB,1769.0,,,6305539.0,82.04
MA,2009,7,AB,1752.0,,,6305539.0,81.79
MA,2009,8,AB,1777.0,,,6305539.0,82.66
MA,2009,9,AB,1788.0,,,6305539.0,82.75
MA,2009,10,AB,1793.0,,,6305539.0,82.74
MA,2009,11,AB,1776.0,,,6305539.0,81.83
MA,2009,12,AB,1799.0,,,6305539.0,82.38
MA,2010,1,AB,1801.0,,,6367138.0,81.9
MA,2010,2,AB,1813.0,,,6367138.0,82.5
MA,2010,3,AB,1833.0,,,6367138.0,83.24
MA,2010,4,AB,1836.0,,,6367138.0,83.39
MA,2010,5,AB,1838.0,,,6367138.0,83.54
MA,2010,6,AB,1837.0,,,6367138.0,83.53
MA,2010,7,AB,1845.0,,,6367138.0,83.8
MA,2010,8,AB,1841.0,,,6367138.0,83.78
MA,2010,9,AB,1844.0,,,6367138.0,83.65
MA,2010,10,AB,1852.0,,,6367138.0,83.76
MA,2010,11,AB,1846.0,,,6367138.0,83.67
MA,2010,12,AB,1851.0,,,6367138.0,83.78
MA,2011,1,AB,1854.0,,,6574789.0,82.68
MA,2011,2,AB,1854.0,,,6574789.0,82.4
MA,2011,3,AB,1857.0,,,6574789.0,82.35
MA,2011,4,AB,1846.0,,,6574789.0,81.7
MA,2011,5,AB,1830.0,,,6574789.0,81.05
MA,2011,6,AB,1827.0,,,6574789.0,80.96
MA,2011,7,AB,1819.0,,,6574789.0,81.01
MA,2011,8,AB,1819.0,,,6574789.0,80.88
MA,2011,9,AB,1826.0,,,6574789.0,80.96
MA,2011,10,AB,1820.0,,,6574789.0,80.78
MA,2011,11,AB,1817.0,,,6574789.0,80.85
MA,2011,12,AB,1820.0,,,6574789.0,80.98
MA,2012,1,AB,1799.0,,,6645665.0,80.23
MA,2012,2,AB,1800.0,,,6645665.0,79.94
MA,2012,3,AB,1806.0,,,6645665.0,79.76
MA,2012,4,AB,1804.0,,,6645665.0,79.76
MA,2012,5,AB,1796.0,,,6645665.0,79.61
MA,2012,6,AB,1789.0,,,6645665.0,79.26
MA,2012,7,AB,1791.0,,,6645665.0,79.46
MA,2012,8,AB,1788.0,,,6645665.0,79.51
MA,2012,9,AB,1793.0,,,6645665.0,79.57
MA,2012,10,AB,1784.0,,,6645665.0,79.54
MA,2012,11,AB,1762.0,,,6645665.0,78.91
MA,2012,12,AB,1753.0,,,6645665.0,78.95
MA,2013,1,AB,1761.0,,,6714314.0,78.69
MA,2013,2,AB,1766.0,,,6714314.0,78.76
MA,2013,3,AB,1793.0,,,6714314.0,80.06
MA,2013,4,AB,1796.0,,,6714314.0,80.43
MA,2013,5,AB,1817.0,,,6714314.0,81.37
MA,2013,6,AB,1822.0,,,6714314.0,81.66
MA,2013,7,AB,1825.0,,,6714314.0,81.64
MA,2013,8,AB,1839.0,,,6714314.0,82.18
MA,2013,9,AB,1831.0,,,6714314.0,81.89
MA,2013,10,AB,1857.0,,,6714314.0,83.14
MA,2013,11,AB,1873.0,,,6714314.0,84.14
MA,2013,12,AB,1899.0,,,6714314.0,85.06
MA,2014,1,AB,1913.0,,,6794301.0,84.77
MA,2014,2,AB,1915.0,,,6794301.0,85.0
MA,2014,3,AB,1910.0,,,6794301.0,85.78
MA,2014,4,AB,1919.0,,,6794301.0,86.19
MA,2014,5,AB,1933.0,,,6794301.0,86.37
MA,2014,6,AB,1940.0,,,6794301.0,86.15
MA,2014,7,AB,1960.0,,,6794301.0,86.17
MA,2014,8,AB,1972.0,,,6794301.0,86.49
MA,2014,9,AB,1986.0,,,6794301.0,86.46
MA,2014,10,AB,1995.0,,,6794301.0,86.77
MA,2014,11,AB,2011.0,,,6794301.0,86.81
MA,2014,12,AB,2010.0,,,6794301.0,86.79
MA,2015,1,AB,2008.0,,,6850884.0,86.27
MA,2015,2,AB,2017.0,,,6850884.0,86.88
MA,2015,3,AB,2015.0,,,6850884.0,87.06
MA,2015,4,AB,2023.0,,,6850884.0,86.61
MA,2015,5,AB,2017.0,,,6850884.0,86.16
MA,2015,6,AB,2022.0,,,6850884.0,86.34
MA,2015,7,AB,2041.0,,,6850884.0,86.39
MA,2015,8,AB,2044.0,,,6850884.0,86.43
MA,2015,9,AB,2039.0,,,6850884.0,86.63
MA,2015,10,AB,2045.0,,,6850884.0,86.61
MA,2015,11,AB,2042.0,,,6850884.0,85.78
MA,2015,12,AB,2040.0,,,6850884.0,85.79
MA,2016,1,AB,2042.0,,,6904241.0,85.81
MA,2016,2,AB,2037.0,,,6904241.0,85.51
MA,2016,3,AB,2029.0,,,6904241.0,84.95
MA,2016,4,AB,2020.0,,,6904241.0,85.13
MA,2016,5,AB,2002.0,,,6904241.0,85.25
MA,2016,6,AB,2022.0,,,6904241.0,85.29
MA,2016,7,AB,2026.0,,,6904241.0,85.49
MA,2016,8,AB,2046.0,,,6904241.0,85.88
MA,2016,9,AB,2056.0,,,6904241.0,86.17
MA,2016,10,AB,2043.0,,,6904241.0,85.96
MA,2016,11,AB,2027.0,,,6904241.0,85.69
MA,2016,12,AB,2018.0,,,6904241.0,85.46
MA,2017,1,AB,1980.0,,,6954036.0,84.64
MA,2017,2,AB,2024.0,,,6954036.0,85.2
MA,2017,3,AB,2043.0,,,6954036.0,85.8
MA,2017,4,AB,2055.0,,,6954036.0,86.03
MA,2017,5,AB,2052.0,,,6954036.0,85.82
MA,2017,6,AB,2048.0,,,6954036.0,85.72
MA,2017,7,AB,2062.0,,,6954036.0,85.83
MA,2017,8,AB,2064.0,,,6954036.0,85.85
MA,2017,9,AB,2066.0,,,6954036.0,85.9
MA,2017,10,AB,2101.0,,,6954036.0,86.39
MA,2017,11,AB,2096.0,,,6954036.0,86.53
MA,2017,12,AB,2106.0,,,6954036.0,86.82
MA,2018,1,AB,2131.0,,,7000229.0,86.75
MA,2018,2,AB,2125.0,,,7000229.0,86.37
MA,2018,3,AB,2125.0,,,7000229.0,86.75
MA,2018,4,AB,2115.0,,,7000229.0,86.5
MA,2018,5,AB,2121.0,,,7000229.0,86.36
MA,2018,6,AB,2121.0,,,7000229.0,86.4
MA,2018,7,AB,2135.0,,,7000229.0,86.68
MA,2018,8,AB,2139.0,,,7000229.0,86.5
MA,2018,9,AB,2154.0,,,7000229.0,86.97
MA,2018,10,AB,2155.0,,,7000229.0,87.04
MA,2018,11,AB,2154.0,,,7000229.0,86.98
