codigo,campo,uf,ano,valor,origem,atualizadoEm,por,nota
idebEnsinoMedio,,RR,2009,3.4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RR,2011,3.6,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RR,2013,3.4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RR,2015,3.6,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RR,2017,3.5,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RR,2019,3.9,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RR,2021,3.9,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RR,2023,3.5,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RR,2025,3.8,migracao,2026-09-13,migracao,
idebEnsinoMedio,,TO,2005,3.1,migracao,2026-09-13,migracao,
idebEnsinoMedio,,TO,2007,3.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,TO,2009,3.4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,TO,2011,3.6,migracao,2026-09-13,migracao,
idebEnsinoMedio,,TO,2013,3.3,migracao,2026-09-13,migracao,
idebEnsinoMedio,,TO,2015,3.4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,TO,2017,3.8,migracao,2026-09-13,migracao,
idebEnsinoMedio,,TO,2019,4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,TO,2021,4.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,TO,2023,4.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,TO,2025,4.3,migracao,2026-09-13,migracao,
isgr,,AC,,49.33,migracao,2026-09-13,migracao,
isgr,,AM,,50.44,migracao,2026-09-13,migracao,
isgr,,AP,,48.61,migracao,2026-09-13,migracao,
isgr,,MA,,41.31,migracao,2026-09-13,migracao,
isgr,,MT,,56.67,migracao,2026-09-13,migracao,
isgr,,PA,,45.47,migracao,2026-09-13,migracao,
isgr,,RO,,38.83,migracao,2026-09-13,migracao,
isgr,,RR,,68.97,migracao,2026-09-13,migracao,
isgr,,TO,,48.45,migracao,2026-09-13,migracao,
pdPctPib,,AC,2002,0.0236,migracao,2026-09-13,migracao,
pdPctPib,,AC,2003,0.0207,migracao,2026-09-13,migracao,
pdPctPib,,AC,2004,0.0264,migracao,2026-09-13,migracao,
pdPctPib,,AC,2005,0.0651,migracao,2026-09-13,migracao,
pdPctPib,,AC,2006,0.0729,migracao,2026-09-13,migracao,
pdPctPib,,AC,2007,0.0421,migracao,2026-09-13,migracao,
pdPctPib,,AC,2008,0.0437,migracao,2026-09-13,migracao,
pdPctPib,,AC,2009,0.0486,migracao,2026-09-13,migracao,
pdPctPib,,AC,2010,0.0432,migracao,2026-09-13,migracao,
pdPctPib,,AC,2011,0.0358,migracao,2026-09-13,migracao,
pdPctPib,,AC,2012,0.0178,migracao,2026-09-13,migracao,
pdPctPib,,AC,2013,0.0375,migracao,2026-09-13,migracao,
pdPctPib,,AC,2014,0.0208,migracao,2026-09-13,migracao,
pdPctPib,,AC,2015,0.0147,migracao,2026-09-13,migracao,
pdPctPib,,AC,2016,0.0109,migracao,2026-09-13,migracao,
pdPctPib,,AC,2017,0.0105,migracao,2026-09-13,migracao,
pdPctPib,,AC,2018,0.0046,migracao,2026-09-13,migracao,
pdPctPib,,AC,2019,0.0026,migracao,2026-09-13,migracao,
pdPctPib,,AC,2020,0,migracao,2026-09-13,migracao,
pdPctPib,,AC,2022,0.0558,migracao,2026-09-13,migracao,
pdPctPib,,AM,2002,0.0014,migracao,2026-09-13,migracao,
pdPctPib,,AM,2003,0.0182,migracao,2026-09-13,migracao,
pdPctPib,,AM,2004,0.0183,migracao,2026-09-13,migracao,
pdPctPib,,AM,2005,0.0862,migracao,2026-09-13,migracao,
pdPctPib,,AM,2006,0.1252,migracao,2026-09-13,migracao,
pdPctPib,,AM,2007,0.0913,migracao,2026-09-13,migracao,
pdPctPib,,AM,2008,0.1062,migracao,2026-09-13,migracao,
pdPctPib,,AM,2009,0.0815,migracao,2026-09-13,migracao,
pdPctPib,,AM,2010,0.0747,migracao,2026-09-13,migracao,
pdPctPib,,AM,2011,0.0738,migracao,2026-09-13,migracao,
pdPctPib,,AM,2012,0.0857,migracao,2026-09-13,migracao,
pdPctPib,,AM,2013,0.0866,migracao,2026-09-13,migracao,
pdPctPib,,AM,2014,0.1079,migracao,2026-09-13,migracao,
pdPctPib,,AM,2015,0.1175,migracao,2026-09-13,migracao,
pdPctPib,,AM,2016,0.1101,migracao,2026-09-13,migracao,
pdPctPib,,AM,2017,0.0827,migracao,2026-09-13,migracao,
pdPctPib,,AM,2018,0.1235,migracao,2026-09-13,migracao,
pdPctPib,,AM,2019,0.1076,migracao,2026-09-13,migracao,
pdPctPib,,AM,2020,0.1046,migracao,2026-09-13,migracao,
pdPctPib,,AM,2021,0.1144,migracao,2026-09-13,migracao,
pdPctPib,,AM,2022,0.1391,migracao,2026-09-13,migracao,
pdPctPib,,AM,2023,0.1329,migracao,2026-09-13,migracao,
pdPctPib,,AP,2002,0.167,migracao,2026-09-13,migracao,
pdPctPib,,AP,2003,0.0527,migracao,2026-09-13,migracao,
pdPctPib,,AP,2004,0.0314,migracao,2026-09-13,migracao,
pdPctPib,,AP,2005,0.0348,migracao,2026-09-13,migracao,
pdPctPib,,AP,2006,0.0398,migracao,2026-09-13,migracao,
pdPctPib,,AP,2007,0.0299,migracao,2026-09-13,migracao,
pdPctPib,,AP,2008,0.0619,migracao,2026-09-13,migracao,
pdPctPib,,AP,2009,0.0587,migracao,2026-09-13,migracao,
pdPctPib,,AP,2010,0.0534,migracao,2026-09-13,migracao,
pdPctPib,,AP,2011,0.0191,migracao,2026-09-13,migracao,
pdPctPib,,AP,2012,0.0126,migracao,2026-09-13,migracao,
pdPctPib,,AP,2013,0.0165,migracao,2026-09-13,migracao,
pdPctPib,,AP,2014,0.0052,migracao,2026-09-13,migracao,
pdPctPib,,AP,2015,0.0216,migracao,2026-09-13,migracao,
pdPctPib,,AP,2016,0.023,migracao,2026-09-13,migracao,
pdPctPib,,AP,2017,0.0168,migracao,2026-09-13,migracao,
pdPctPib,,AP,2018,0.0244,migracao,2026-09-13,migracao,
pdPctPib,,AP,2019,0.0223,migracao,2026-09-13,migracao,
pdPctPib,,AP,2020,0.0179,migracao,2026-09-13,migracao,
pdPctPib,,AP,2021,0.0323,migracao,2026-09-13,migracao,
pdPctPib,,AP,2022,0.0601,migracao,2026-09-13,migracao,
pdPctPib,,AP,2023,0.0199,migracao,2026-09-13,migracao,
pdPctPib,,MA,2002,0.0465,migracao,2026-09-13,migracao,
pdPctPib,,MA,2003,0.0954,migracao,2026-09-13,migracao,
pdPctPib,,MA,2004,0.0009,migracao,2026-09-13,migracao,
pdPctPib,,MA,2005,0.0239,migracao,2026-09-13,migracao,
pdPctPib,,MA,2006,0.0232,migracao,2026-09-13,migracao,
pdPctPib,,MA,2007,0.0251,migracao,2026-09-13,migracao,
pdPctPib,,MA,2008,0.0335,migracao,2026-09-13,migracao,
pdPctPib,,MA,2009,0.0332,migracao,2026-09-13,migracao,
pdPctPib,,MA,2010,0.0356,migracao,2026-09-13,migracao,
pdPctPib,,MA,2011,0.0313,migracao,2026-09-13,migracao,
pdPctPib,,MA,2012,0.0422,migracao,2026-09-13,migracao,
pdPctPib,,MA,2013,0.0581,migracao,2026-09-13,migracao,
pdPctPib,,MA,2014,0.0733,migracao,2026-09-13,migracao,
pdPctPib,,MA,2015,0.0605,migracao,2026-09-13,migracao,
pdPctPib,,MA,2016,0.0844,migracao,2026-09-13,migracao,
pdPctPib,,MA,2017,0.0683,migracao,2026-09-13,migracao,
pdPctPib,,MA,2018,0.0798,migracao,2026-09-13,migracao,
pdPctPib,,MA,2019,0.0675,migracao,2026-09-13,migracao,
pdPctPib,,MA,2020,0.0779,migracao,2026-09-13,migracao,
pdPctPib,,MA,2021,0.0595,migracao,2026-09-13,migracao,
pdPctPib,,MA,2022,0.0795,migracao,2026-09-13,migracao,
pdPctPib,,MA,2023,0.0916,migracao,2026-09-13,migracao,
pdPctPib,,MT,2002,0,migracao,2026-09-13,migracao,
pdPctPib,,MT,2003,0.0052,migracao,2026-09-13,migracao,
pdPctPib,,MT,2004,0.0314,migracao,2026-09-13,migracao,
pdPctPib,,MT,2005,0.0321,migracao,2026-09-13,migracao,
pdPctPib,,MT,2006,0.0414,migracao,2026-09-13,migracao,
pdPctPib,,MT,2007,0.0284,migracao,2026-09-13,migracao,
pdPctPib,,MT,2008,0.0309,migracao,2026-09-13,migracao,
pdPctPib,,MT,2009,0.0419,migracao,2026-09-13,migracao,
pdPctPib,,MT,2010,0.0597,migracao,2026-09-13,migracao,
pdPctPib,,MT,2011,0.046,migracao,2026-09-13,migracao,
pdPctPib,,MT,2012,0.0274,migracao,2026-09-13,migracao,
pdPctPib,,MT,2013,0.0355,migracao,2026-09-13,migracao,
pdPctPib,,MT,2014,0.0284,migracao,2026-09-13,migracao,
pdPctPib,,MT,2015,0.0511,migracao,2026-09-13,migracao,
pdPctPib,,MT,2016,0.0572,migracao,2026-09-13,migracao,
pdPctPib,,MT,2017,0.0676,migracao,2026-09-13,migracao,
pdPctPib,,MT,2018,0.0595,migracao,2026-09-13,migracao,
pdPctPib,,MT,2019,0.0604,migracao,2026-09-13,migracao,
pdPctPib,,MT,2020,0.0382,migracao,2026-09-13,migracao,
pdPctPib,,MT,2021,0.0483,migracao,2026-09-13,migracao,
pdPctPib,,MT,2022,0.0538,migracao,2026-09-13,migracao,
pdPctPib,,MT,2023,0.0442,migracao,2026-09-13,migracao,
pdPctPib,,PA,2002,0.0113,migracao,2026-09-13,migracao,
pdPctPib,,PA,2003,0.0139,migracao,2026-09-13,migracao,
pdPctPib,,PA,2004,0.0003,migracao,2026-09-13,migracao,
pdPctPib,,PA,2005,0.0002,migracao,2026-09-13,migracao,
pdPctPib,,PA,2006,0.0039,migracao,2026-09-13,migracao,
pdPctPib,,PA,2007,0.0147,migracao,2026-09-13,migracao,
pdPctPib,,PA,2008,0.0445,migracao,2026-09-13,migracao,
pdPctPib,,PA,2009,0.0248,migracao,2026-09-13,migracao,
pdPctPib,,PA,2010,0.0258,migracao,2026-09-13,migracao,
pdPctPib,,PA,2011,0.0186,migracao,2026-09-13,migracao,
pdPctPib,,PA,2012,0.0634,migracao,2026-09-13,migracao,
pdPctPib,,PA,2013,0.0313,migracao,2026-09-13,migracao,
pdPctPib,,PA,2014,0.0448,migracao,2026-09-13,migracao,
pdPctPib,,PA,2015,0.0277,migracao,2026-09-13,migracao,
pdPctPib,,PA,2016,0.0361,migracao,2026-09-13,migracao,
pdPctPib,,PA,2017,0.034,migracao,2026-09-13,migracao,
pdPctPib,,PA,2018,0.0283,migracao,2026-09-13,migracao,
pdPctPib,,PA,2019,0.0352,migracao,2026-09-13,migracao,
pdPctPib,,PA,2020,0.0307,migracao,2026-09-13,migracao,
pdPctPib,,PA,2021,0.0457,migracao,2026-09-13,migracao,
pdPctPib,,PA,2022,0.0671,migracao,2026-09-13,migracao,
pdPctPib,,PA,2023,0.0663,migracao,2026-09-13,migracao,
pdPctPib,,RO,2008,0.0035,migracao,2026-09-13,migracao,
pdPctPib,,RO,2009,0.0005,migracao,2026-09-13,migracao,
pdPctPib,,RO,2010,0.0013,migracao,2026-09-13,migracao,
pdPctPib,,RO,2011,0.0029,migracao,2026-09-13,migracao,
pdPctPib,,RO,2012,0.0013,migracao,2026-09-13,migracao,
pdPctPib,,RO,2013,0,migracao,2026-09-13,migracao,
pdPctPib,,RO,2014,0.0012,migracao,2026-09-13,migracao,
pdPctPib,,RO,2015,0.0022,migracao,2026-09-13,migracao,
pdPctPib,,RO,2016,0.0061,migracao,2026-09-13,migracao,
pdPctPib,,RO,2017,0.0051,migracao,2026-09-13,migracao,
pdPctPib,,RO,2018,0.008,migracao,2026-09-13,migracao,
pdPctPib,,RO,2019,0.0036,migracao,2026-09-13,migracao,
pdPctPib,,RO,2020,0.0031,migracao,2026-09-13,migracao,
pdPctPib,,RO,2021,0.0084,migracao,2026-09-13,migracao,
pdPctPib,,RO,2022,0.01,migracao,2026-09-13,migracao,
pdPctPib,,RO,2023,0.0129,migracao,2026-09-13,migracao,
pdPctPib,,RR,2002,0.0042,migracao,2026-09-13,migracao,
pdPctPib,,RR,2003,0.0039,migracao,2026-09-13,migracao,
pdPctPib,,RR,2004,0.0035,migracao,2026-09-13,migracao,
pdPctPib,,RR,2005,0.0125,migracao,2026-09-13,migracao,
pdPctPib,,RR,2006,0.0131,migracao,2026-09-13,migracao,
pdPctPib,,RR,2007,0.0595,migracao,2026-09-13,migracao,
pdPctPib,,RR,2008,0.0186,migracao,2026-09-13,migracao,
pdPctPib,,RR,2009,0.0917,migracao,2026-09-13,migracao,
pdPctPib,,RR,2010,0.0271,migracao,2026-09-13,migracao,
pdPctPib,,RR,2011,0.0041,migracao,2026-09-13,migracao,
pdPctPib,,RR,2012,0.0207,migracao,2026-09-13,migracao,
pdPctPib,,RR,2013,0.0311,migracao,2026-09-13,migracao,
pdPctPib,,RR,2014,0.1098,migracao,2026-09-13,migracao,
pdPctPib,,RR,2015,0.082,migracao,2026-09-13,migracao,
pdPctPib,,RR,2016,0.1071,migracao,2026-09-13,migracao,
pdPctPib,,RR,2017,0.1388,migracao,2026-09-13,migracao,
pdPctPib,,RR,2018,0.1189,migracao,2026-09-13,migracao,
pdPctPib,,RR,2019,0.0966,migracao,2026-09-13,migracao,
pdPctPib,,RR,2020,0.0668,migracao,2026-09-13,migracao,
pdPctPib,,RR,2021,0.0758,migracao,2026-09-13,migracao,
pdPctPib,,RR,2022,0.101,migracao,2026-09-13,migracao,
pdPctPib,,RR,2023,0.1196,migracao,2026-09-13,migracao,
pdPctPib,,TO,2002,0,migracao,2026-09-13,migracao,
pdPctPib,,TO,2003,0,migracao,2026-09-13,migracao,
pdPctPib,,TO,2005,0.0195,migracao,2026-09-13,migracao,
pdPctPib,,TO,2006,0.0243,migracao,2026-09-13,migracao,
pdPctPib,,TO,2007,0.0314,migracao,2026-09-13,migracao,
pdPctPib,,TO,2008,0.0231,migracao,2026-09-13,migracao,
pdPctPib,,TO,2009,0.0066,migracao,2026-09-13,migracao,
pdPctPib,,TO,2010,0.0158,migracao,2026-09-13,migracao,
pdPctPib,,TO,2011,0.0251,migracao,2026-09-13,migracao,
pdPctPib,,TO,2012,0.0126,migracao,2026-09-13,migracao,
pdPctPib,,TO,2013,0.024,migracao,2026-09-13,migracao,
pdPctPib,,TO,2014,0.0111,migracao,2026-09-13,migracao,
pdPctPib,,TO,2015,0.0045,migracao,2026-09-13,migracao,
pdPctPib,,TO,2016,0.0051,migracao,2026-09-13,migracao,
pdPctPib,,TO,2017,0.0053,migracao,2026-09-13,migracao,
pdPctPib,,TO,2018,0.0011,migracao,2026-09-13,migracao,
pdPctPib,,TO,2019,0.0048,migracao,2026-09-13,migracao,
pdPctPib,,TO,2020,0.0027,migracao,2026-09-13,migracao,
pdPctPib,,TO,2021,0.0027,migracao,2026-09-13,migracao,
pdPctPib,,TO,2022,0.0098,migracao,2026-09-13,migracao,
pdPctPib,,TO,2023,0.023,migracao,2026-09-13,migracao,
perRenovavel,,AC,,1.55,migracao,2026-09-13,migracao,
perRenovavel,,AM,,11.78,migracao,2026-09-13,migracao,
perRenovavel,,AP,,97.33,migracao,2026-09-13,migracao,
perRenovavel,,MA,,40.73,migracao,2026-09-13,migracao,
perRenovavel,,MT,,86.53,migracao,2026-09-13,migracao,
perRenovavel,,PA,,98.57,migracao,2026-09-13,migracao,
perRenovavel,,RO,,94.98,migracao,2026-09-13,migracao,
perRenovavel,,RR,,17.91,migracao,2026-09-13,migracao,
perRenovavel,,TO,,99.07,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,1994,0.017678,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,1995,0.018054,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,1996,0.012188,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,1997,0.012154,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,1998,0.011325,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,1999,0.016007,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2000,0.0163,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2001,0.015483,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2002,0.019906,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2003,0.018746,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2004,0.023338,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2005,0.037021,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2006,0.032969,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2007,0.032963,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2008,0.026179,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2009,0.025312,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2010,0.033173,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2011,0.109138,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2012,0.084968,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2013,0.082237,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2014,0.073081,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2015,0.080754,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2016,0.062878,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2017,0.057179,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2018,0.06388,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2019,0.072568,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2020,0.059276,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2021,0.115539,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2022,0.123132,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2023,0.113796,migracao,2026-09-13,migracao,
pevsBilhoes,,AC,2024,0.115843,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,1994,0.009465,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,1995,0.010903,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,1996,0.029326,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,1997,0.036481,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,1998,0.045475,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,1999,0.041104,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2000,0.043105,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2001,0.090274,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2002,0.072142,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2003,0.0596,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2004,0.061549,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2005,0.077715,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2006,0.083188,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2007,0.090217,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2008,0.099919,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2009,0.087397,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2010,0.072461,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2011,0.1896,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2012,0.168152,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2013,0.22731,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2014,0.272451,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2015,0.29813,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2016,0.326135,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2017,0.291481,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2018,0.30293,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2019,0.290706,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2020,0.284755,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2021,0.300814,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2022,0.343512,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2023,0.351313,migracao,2026-09-13,migracao,
pevsBilhoes,,AM,2024,0.376141,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,1994,0.014755,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,1995,0.015739,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,1996,0.005776,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,1997,0.004366,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,1998,0.005501,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,1999,0.006215,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2000,0.005882,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2001,0.003459,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2002,0.004218,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2003,0.004012,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2004,0.005088,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2005,0.005355,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2006,0.00749,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2007,0.007904,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2008,0.012173,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2009,0.012757,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2010,0.016355,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2011,0.022169,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2012,0.028297,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2013,0.033959,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2014,0.033915,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2015,0.039045,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2016,0.045355,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2017,0.050667,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2018,0.056498,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2019,0.060176,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2020,0.059349,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2021,0.062213,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2022,0.068055,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2023,0.070542,migracao,2026-09-13,migracao,
pevsBilhoes,,AP,2024,0.079934,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,1994,0.091731,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,1995,0.108426,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,1996,0.088032,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,1997,0.102138,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,1998,0.108501,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,1999,0.127162,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2000,0.122916,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2001,0.124599,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2002,0.176732,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2003,0.214463,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2004,0.248616,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2005,0.287939,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2006,0.308912,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2007,0.409631,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2008,0.392347,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2009,0.422215,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2010,0.392795,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2011,0.406183,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2012,0.397973,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2013,0.412006,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2014,0.390127,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2015,0.352692,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2016,0.303074,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2017,0.2925,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2018,0.283462,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2019,0.275112,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2020,0.269608,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2021,0.318834,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2022,0.337451,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2023,0.300107,migracao,2026-09-13,migracao,
pevsBilhoes,,MA,2024,0.425492,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,1994,0.080737,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,1995,0.149568,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,1996,0.098317,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,1997,0.098117,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,1998,0.086317,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,1999,0.09917,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2000,0.103448,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2001,0.113558,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2002,0.131253,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2003,0.167151,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2004,0.162611,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2005,0.180438,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2006,0.217663,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2007,0.265639,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2008,0.280636,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2009,0.938094,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2010,0.594839,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2011,0.726375,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2012,0.740165,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2013,0.344073,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2014,0.287367,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2015,0.627229,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2016,0.615031,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2017,0.671519,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2018,0.623615,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2019,0.672763,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2020,0.705664,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2021,0.90775,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2022,0.940386,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2023,0.651474,migracao,2026-09-13,migracao,
pevsBilhoes,,MT,2024,1.042643,migracao,2026-09-13,migracao,
pevsBilhoes,,PA,1994,1.948641,migracao,2026-09-13,migracao,
pevsBilhoes,,PA,1995,2.048684,migracao,2026-09-13,migracao,
pevsBilhoes,,PA,1996,1.679736,migracao,2026-09-13,migracao,
pevsBilhoes,,PA,1997,0.745749,migracao,2026-09-13,migracao,
pevsBilhoes,,PA,1998,0.690283,migracao,2026-09-13,migracao,
pevsBilhoes,,PA,1999,0.702355,migracao,2026-09-13,migracao,
pevsBilhoes,,PA,2000,0.686355,migracao,2026-09-13,migracao,
pevsBilhoes,,PA,2001,0.749679,migracao,2026-09-13,migracao,
pevsBilhoes,,PA,2002,1.145729,migracao,2026-09-13,migracao,
